anio,GENRE,CANTIDAD
1959,Mecha,0.0
1959,Sci-Fi,0.0
1959,Shounen,0.0
1959,Mystery,0.0
1959,School,0.0
1959,Space,0.0
1959,Super Power,0.0
1959,Magic,0.0
1959,Shoujo,0.0
1959,Cars,0.0
1959,Horror,0.0
1959,Martial Arts,0.0
1959,Parody,0.0
1959,Police,0.0
1959,Hentai,0.0
1959,Psychological,0.0
1959,Vampire,0.0
1959,Seinen,0.0
1959,Shounen Ai,0.0
1959,Game,0.0
1959,Yuri,0.0
1959,Thriller,0.0
1959,Josei,0.0
1959,Harem,0.0
1959,Shoujo Ai,0.0
1959,Yaoi,0.0
1960,Comedy,0.0
1960,Drama,0.0
1960,Kids,0.0
1960,Samurai,0.0
1960,Demons,0.0
1960,Fantasy,1.0
1960,Historical,0.0
1960,Adventure,1.0
1960,Romance,0.0
1960,Action,0.0
1960,Music,0.0
1960,Sports,0.0
1960,Military,0.0
1960,Slice of Life,0.0
1960,Supernatural,0.0
1960,Dementia,0.0
1960,Ecchi,0.0
1960,Mecha,0.0
1960,Sci-Fi,0.0
1960,Shounen,0.0
1960,Mystery,0.0
1960,School,0.0
1960,Space,0.0
1960,Super Power,0.0
1960,Magic,0.0
1960,Shoujo,0.0
1960,Cars,0.0
1960,Horror,0.0
1960,Martial Arts,0.0
1960,Parody,0.0
1960,Police,0.0
1960,Hentai,0.0
1960,Psychological,0.0
1960,Vampire,0.0
1960,Seinen,0.0
1960,Shounen Ai,0.0
1960,Game,0.0
1960,Yuri,0.0
1960,Thriller,0.0
1960,Josei,0.0
1960,Harem,0.0
1960,Shoujo Ai,0.0
1960,Yaoi,0.0
1961,Comedy,0.0
1961,Drama,0.0
1961,Kids,0.0
1961,Samurai,0.0
1961,Demons,0.0
1961,Fantasy,1.0
1961,Historical,2.0
1961,Adventure,0.0
1961,Romance,0.0
1961,Action,0.0
1961,Music,0.0
1961,Sports,0.0
1961,Military,0.0
1961,Slice of Life,0.0
1961,Supernatural,0.0
1961,Dementia,0.0
1961,Ecchi,0.0
1961,Mecha,0.0
1961,Sci-Fi,0.0
1961,Shounen,0.0
1961,Mystery,0.0
1961,School,0.0
1961,Space,0.0
1961,Super Power,0.0
1961,Magic,0.0
1961,Shoujo,0.0
1961,Cars,0.0
1961,Horror,0.0
1961,Martial Arts,0.0
1961,Parody,0.0
1961,Police,0.0
1961,Hentai,0.0
1961,Psychological,0.0
1961,Vampire,0.0
1961,Seinen,0.0
1961,Shounen Ai,0.0
1961,Game,0.0
1961,Yuri,0.0
1961,Thriller,0.0
1961,Josei,0.0
1961,Harem,0.0
1961,Shoujo Ai,0.0
1961,Yaoi,0.0
1962,Comedy,0.0
1962,Drama,1.0
1962,Kids,1.0
1962,Samurai,0.0
1962,Demons,0.0
1962,Fantasy,1.0
1962,Historical,2.0
1962,Adventure,2.0
1962,Romance,1.0
1962,Action,1.0
1962,Music,1.0
1962,Sports,0.0
1962,Military,0.0
1962,Slice of Life,3.0
1962,Supernatural,0.0
1962,Dementia,1.0
1962,Ecchi,0.0
1962,Mecha,0.0
1962,Sci-Fi,0.0
1962,Shounen,0.0
1962,Mystery,0.0
1962,School,0.0
1962,Space,0.0
1962,Super Power,0.0
1962,Magic,0.0
1962,Shoujo,0.0
1962,Cars,0.0
1962,Horror,0.0
1962,Martial Arts,0.0
1962,Parody,0.0
1962,Police,0.0
1962,Hentai,0.0
1962,Psychological,0.0
1962,Vampire,0.0
1962,Seinen,0.0
1962,Shounen Ai,0.0
1962,Game,0.0
1962,Yuri,0.0
1962,Thriller,0.0
1962,Josei,0.0
1962,Harem,0.0
1962,Shoujo Ai,0.0
1962,Yaoi,0.0
1963,Comedy,1.0
1963,Drama,3.0
1963,Kids,2.0
1963,Samurai,0.0
1963,Demons,0.0
1963,Fantasy,1.0
1963,Historical,0.0
1963,Adventure,7.0
1963,Romance,0.0
1963,Action,3.0
1963,Music,1.0
1963,Sports,0.0
1963,Military,0.0
1963,Slice of Life,0.0
1963,Supernatural,0.0
1963,Dementia,0.0
1963,Ecchi,1.0
1963,Mecha,3.0
1963,Sci-Fi,3.0
1963,Shounen,2.0
1963,Mystery,0.0
1963,School,0.0
1963,Space,0.0
1963,Super Power,0.0
1963,Magic,0.0
1963,Shoujo,0.0
1963,Cars,0.0
1963,Horror,0.0
1963,Martial Arts,0.0
1963,Parody,0.0
1963,Police,0.0
1963,Hentai,0.0
1963,Psychological,0.0
1963,Vampire,0.0
1963,Seinen,0.0
1963,Shounen Ai,0.0
1963,Game,0.0
1963,Yuri,0.0
1963,Thriller,0.0
1963,Josei,0.0
1963,Harem,0.0
1963,Shoujo Ai,0.0
1963,Yaoi,0.0
1964,Comedy,0.0
1964,Drama,1.0
1964,Kids,3.0
1964,Samurai,2.0
1964,Demons,0.0
1964,Fantasy,2.0
1964,Historical,2.0
1964,Adventure,6.0
1964,Romance,0.0
1964,Action,4.0
1964,Music,2.0
1964,Sports,0.0
1964,Military,1.0
1964,Slice of Life,0.0
1964,Supernatural,0.0
1964,Dementia,0.0
1964,Ecchi,0.0
1964,Mecha,2.0
1964,Sci-Fi,3.0
1964,Shounen,5.0
1964,Mystery,1.0
1964,School,0.0
1964,Space,0.0
1964,Super Power,0.0
1964,Magic,0.0
1964,Shoujo,0.0
1964,Cars,0.0
1964,Horror,0.0
1964,Martial Arts,0.0
1964,Parody,0.0
1964,Police,0.0
1964,Hentai,0.0
1964,Psychological,0.0
1964,Vampire,0.0
1964,Seinen,0.0
1964,Shounen Ai,0.0
1964,Game,0.0
1964,Yuri,0.0
1964,Thriller,0.0
1964,Josei,0.0
1964,Harem,0.0
1964,Shoujo Ai,0.0
1964,Yaoi,0.0
1965,Comedy,6.0
1965,Drama,0.0
1965,Kids,5.0
1965,Samurai,0.0
1965,Demons,0.0
1965,Fantasy,1.0
1965,Historical,0.0
1965,Adventure,8.0
1965,Romance,0.0
1965,Action,7.0
1965,Music,0.0
1965,Sports,0.0
1965,Military,0.0
1965,Slice of Life,1.0
1965,Supernatural,1.0
1965,Dementia,0.0
1965,Ecchi,0.0
1965,Mecha,0.0
1965,Sci-Fi,9.0
1965,Shounen,2.0
1965,Mystery,0.0
1965,School,1.0
1965,Space,2.0
1965,Super Power,2.0
1965,Magic,0.0
1965,Shoujo,0.0
1965,Cars,0.0
1965,Horror,0.0
1965,Martial Arts,0.0
1965,Parody,0.0
1965,Police,0.0
1965,Hentai,0.0
1965,Psychological,0.0
1965,Vampire,0.0
1965,Seinen,0.0
1965,Shounen Ai,0.0
1965,Game,0.0
1965,Yuri,0.0
1965,Thriller,0.0
1965,Josei,0.0
1965,Harem,0.0
1965,Shoujo Ai,0.0
1965,Yaoi,0.0
1966,Comedy,6.0
1966,Drama,1.0
1966,Kids,4.0
1966,Samurai,0.0
1966,Demons,0.0
1966,Fantasy,2.0
1966,Historical,1.0
1966,Adventure,8.0
1966,Romance,0.0
1966,Action,3.0
1966,Music,2.0
1966,Sports,0.0
1966,Military,0.0
1966,Slice of Life,2.0
1966,Supernatural,0.0
1966,Dementia,0.0
1966,Ecchi,0.0
1966,Mecha,0.0
1966,Sci-Fi,5.0
1966,Shounen,4.0
1966,Mystery,1.0
1966,School,2.0
1966,Space,0.0
1966,Super Power,0.0
1966,Magic,1.0
1966,Shoujo,1.0
1966,Cars,0.0
1966,Horror,0.0
1966,Martial Arts,0.0
1966,Parody,0.0
1966,Police,0.0
1966,Hentai,0.0
1966,Psychological,0.0
1966,Vampire,0.0
1966,Seinen,0.0
1966,Shounen Ai,0.0
1966,Game,0.0
1966,Yuri,0.0
1966,Thriller,0.0
1966,Josei,0.0
1966,Harem,0.0
1966,Shoujo Ai,0.0
1966,Yaoi,0.0
1967,Comedy,7.0
1967,Drama,0.0
1967,Kids,5.0
1967,Samurai,0.0
1967,Demons,0.0
1967,Fantasy,4.0
1967,Historical,2.0
1967,Adventure,12.0
1967,Romance,1.0
1967,Action,6.0
1967,Music,0.0
1967,Sports,1.0
1967,Military,0.0
1967,Slice of Life,0.0
1967,Supernatural,1.0
1967,Dementia,0.0
1967,Ecchi,0.0
1967,Mecha,0.0
1967,Sci-Fi,5.0
1967,Shounen,3.0
1967,Mystery,1.0
1967,School,0.0
1967,Space,0.0
1967,Super Power,1.0
1967,Magic,0.0
1967,Shoujo,0.0
1967,Cars,1.0
1967,Horror,1.0
1967,Martial Arts,1.0
1967,Parody,0.0
1967,Police,0.0
1967,Hentai,0.0
1967,Psychological,0.0
1967,Vampire,0.0
1967,Seinen,0.0
1967,Shounen Ai,0.0
1967,Game,0.0
1967,Yuri,0.0
1967,Thriller,0.0
1967,Josei,0.0
1967,Harem,0.0
1967,Shoujo Ai,0.0
1967,Yaoi,0.0
1968,Comedy,6.0
1968,Drama,4.0
1968,Kids,3.0
1968,Samurai,1.0
1968,Demons,2.0
1968,Fantasy,4.0
1968,Historical,3.0
1968,Adventure,6.0
1968,Romance,0.0
1968,Action,8.0
1968,Music,1.0
1968,Sports,2.0
1968,Military,1.0
1968,Slice of Life,2.0
1968,Supernatural,1.0
1968,Dementia,1.0
1968,Ecchi,0.0
1968,Mecha,1.0
1968,Sci-Fi,4.0
1968,Shounen,4.0
1968,Mystery,1.0
1968,School,1.0
1968,Space,0.0
1968,Super Power,1.0
1968,Magic,1.0
1968,Shoujo,0.0
1968,Cars,0.0
1968,Horror,3.0
1968,Martial Arts,2.0
1968,Parody,1.0
1968,Police,1.0
1968,Hentai,0.0
1968,Psychological,0.0
1968,Vampire,0.0
1968,Seinen,0.0
1968,Shounen Ai,0.0
1968,Game,0.0
1968,Yuri,0.0
1968,Thriller,0.0
1968,Josei,0.0
1968,Harem,0.0
1968,Shoujo Ai,0.0
1968,Yaoi,0.0
1969,Comedy,7.0
1969,Drama,8.0
1969,Kids,5.0
1969,Samurai,1.0
1969,Demons,0.0
1969,Fantasy,4.0
1969,Historical,1.0
1969,Adventure,8.0
1969,Romance,0.0
1969,Action,7.0
1969,Music,1.0
1969,Sports,6.0
1969,Military,0.0
1969,Slice of Life,5.0
1969,Supernatural,1.0
1969,Dementia,0.0
1969,Ecchi,0.0
1969,Mecha,1.0
1969,Sci-Fi,3.0
1969,Shounen,2.0
1969,Mystery,0.0
1969,School,1.0
1969,Space,0.0
1969,Super Power,0.0
1969,Magic,1.0
1969,Shoujo,2.0
1969,Cars,0.0
1969,Horror,0.0
1969,Martial Arts,2.0
1969,Parody,0.0
1969,Police,0.0
1969,Hentai,2.0
1969,Psychological,0.0
1969,Vampire,0.0
1969,Seinen,0.0
1969,Shounen Ai,0.0
1969,Game,0.0
1969,Yuri,0.0
1969,Thriller,0.0
1969,Josei,0.0
1969,Harem,0.0
1969,Shoujo Ai,0.0
1969,Yaoi,0.0
1970,Comedy,9.0
1970,Drama,9.0
1970,Kids,7.0
1970,Samurai,0.0
1970,Demons,0.0
1970,Fantasy,4.0
1970,Historical,3.0
1970,Adventure,4.0
1970,Romance,1.0
1970,Action,1.0
1970,Music,2.0
1970,Sports,13.0
1970,Military,0.0
1970,Slice of Life,3.0
1970,Supernatural,0.0
1970,Dementia,0.0
1970,Ecchi,0.0
1970,Mecha,0.0
1970,Sci-Fi,0.0
1970,Shounen,3.0
1970,Mystery,0.0
1970,School,0.0
1970,Space,0.0
1970,Super Power,0.0
1970,Magic,1.0
1970,Shoujo,4.0
1970,Cars,0.0
1970,Horror,0.0
1970,Martial Arts,0.0
1970,Parody,0.0
1970,Police,0.0
1970,Hentai,1.0
1970,Psychological,0.0
1970,Vampire,0.0
1970,Seinen,0.0
1970,Shounen Ai,0.0
1970,Game,0.0
1970,Yuri,0.0
1970,Thriller,0.0
1970,Josei,0.0
1970,Harem,0.0
1970,Shoujo Ai,0.0
1970,Yaoi,0.0
1971,Comedy,7.0
1971,Drama,3.0
1971,Kids,4.0
1971,Samurai,1.0
1971,Demons,1.0
1971,Fantasy,1.0
1971,Historical,2.0
1971,Adventure,6.0
1971,Romance,1.0
1971,Action,6.0
1971,Music,1.0
1971,Sports,3.0
1971,Military,1.0
1971,Slice of Life,2.0
1971,Supernatural,2.0
1971,Dementia,0.0
1971,Ecchi,0.0
1971,Mecha,0.0
1971,Sci-Fi,2.0
1971,Shounen,2.0
1971,Mystery,0.0
1971,School,4.0
1971,Space,0.0
1971,Super Power,1.0
1971,Magic,2.0
1971,Shoujo,2.0
1971,Cars,0.0
1971,Horror,0.0
1971,Martial Arts,1.0
1971,Parody,0.0
1971,Police,0.0
1971,Hentai,1.0
1971,Psychological,0.0
1971,Vampire,0.0
1971,Seinen,0.0
1971,Shounen Ai,0.0
1971,Game,0.0
1971,Yuri,0.0
1971,Thriller,0.0
1971,Josei,0.0
1971,Harem,0.0
1971,Shoujo Ai,0.0
1971,Yaoi,0.0
1972,Comedy,5.0
1972,Drama,1.0
1972,Kids,5.0
1972,Samurai,0.0
1972,Demons,1.0
1972,Fantasy,4.0
1972,Historical,1.0
1972,Adventure,9.0
1972,Romance,1.0
1972,Action,6.0
1972,Music,0.0
1972,Sports,1.0
1972,Military,0.0
1972,Slice of Life,2.0
1972,Supernatural,2.0
1972,Dementia,0.0
1972,Ecchi,0.0
1972,Mecha,3.0
1972,Sci-Fi,4.0
1972,Shounen,3.0
1972,Mystery,1.0
1972,School,0.0
1972,Space,0.0
1972,Super Power,0.0
1972,Magic,1.0
1972,Shoujo,1.0
1972,Cars,0.0
1972,Horror,1.0
1972,Martial Arts,0.0
1972,Parody,0.0
1972,Police,0.0
1972,Hentai,0.0
1972,Psychological,0.0
1972,Vampire,0.0
1972,Seinen,0.0
1972,Shounen Ai,0.0
1972,Game,0.0
1972,Yuri,0.0
1972,Thriller,0.0
1972,Josei,0.0
1972,Harem,0.0
1972,Shoujo Ai,0.0
1972,Yaoi,0.0
1973,Comedy,6.0
1973,Drama,2.0
1973,Kids,3.0
1973,Samurai,0.0
1973,Demons,2.0
1973,Fantasy,4.0
1973,Historical,2.0
1973,Adventure,9.0
1973,Romance,1.0
1973,Action,5.0
1973,Music,1.0
1973,Sports,3.0
1973,Military,0.0
1973,Slice of Life,0.0
1973,Supernatural,2.0
1973,Dementia,0.0
1973,Ecchi,0.0
1973,Mecha,2.0
1973,Sci-Fi,6.0
1973,Shounen,5.0
1973,Mystery,0.0
1973,School,3.0
1973,Space,0.0
1973,Super Power,1.0
1973,Magic,1.0
1973,Shoujo,2.0
1973,Cars,0.0
1973,Horror,1.0
1973,Martial Arts,1.0
1973,Parody,0.0
1973,Police,0.0
1973,Hentai,1.0
1973,Psychological,0.0
1973,Vampire,0.0
1973,Seinen,0.0
1973,Shounen Ai,0.0
1973,Game,0.0
1973,Yuri,0.0
1973,Thriller,0.0
1973,Josei,0.0
1973,Harem,0.0
1973,Shoujo Ai,0.0
1973,Yaoi,0.0
1974,Comedy,10.0
1974,Drama,5.0
1974,Kids,7.0
1974,Samurai,0.0
1974,Demons,0.0
1974,Fantasy,6.0
1974,Historical,3.0
1974,Adventure,9.0
1974,Romance,0.0
1974,Action,7.0
1974,Music,1.0
1974,Sports,1.0
1974,Military,1.0
1974,Slice of Life,2.0
1974,Supernatural,0.0
1974,Dementia,0.0
1974,Ecchi,0.0
1974,Mecha,4.0
1974,Sci-Fi,9.0
1974,Shounen,5.0
1974,Mystery,0.0
1974,School,0.0
1974,Space,1.0
1974,Super Power,1.0
1974,Magic,2.0
1974,Shoujo,1.0
1974,Cars,0.0
1974,Horror,0.0
1974,Martial Arts,0.0
1974,Parody,0.0
1974,Police,1.0
1974,Hentai,0.0
1974,Psychological,1.0
1974,Vampire,0.0
1974,Seinen,0.0
1974,Shounen Ai,0.0
1974,Game,0.0
1974,Yuri,0.0
1974,Thriller,0.0
1974,Josei,0.0
1974,Harem,0.0
1974,Shoujo Ai,0.0
1974,Yaoi,0.0
1975,Comedy,5.0
1975,Drama,4.0
1975,Kids,9.0
1975,Samurai,0.0
1975,Demons,1.0
1975,Fantasy,3.0
1975,Historical,7.0
1975,Adventure,12.0
1975,Romance,3.0
1975,Action,7.0
1975,Music,1.0
1975,Sports,0.0
1975,Military,0.0
1975,Slice of Life,3.0
1975,Supernatural,0.0
1975,Dementia,0.0
1975,Ecchi,0.0
1975,Mecha,9.0
1975,Sci-Fi,8.0
1975,Shounen,6.0
1975,Mystery,0.0
1975,School,0.0
1975,Space,2.0
1975,Super Power,0.0
1975,Magic,1.0
1975,Shoujo,3.0
1975,Cars,0.0
1975,Horror,0.0
1975,Martial Arts,0.0
1975,Parody,0.0
1975,Police,0.0
1975,Hentai,0.0
1975,Psychological,0.0
1975,Vampire,1.0
1975,Seinen,0.0
1975,Shounen Ai,0.0
1975,Game,0.0
1975,Yuri,0.0
1975,Thriller,0.0
1975,Josei,0.0
1975,Harem,0.0
1975,Shoujo Ai,0.0
1975,Yaoi,0.0
1976,Comedy,5.0
1976,Drama,6.0
1976,Kids,8.0
1976,Samurai,1.0
1976,Demons,1.0
1976,Fantasy,3.0
1976,Historical,6.0
1976,Adventure,15.0
1976,Romance,1.0
1976,Action,12.0
1976,Music,0.0
1976,Sports,2.0
1976,Military,0.0
1976,Slice of Life,7.0
1976,Supernatural,2.0
1976,Dementia,0.0
1976,Ecchi,0.0
1976,Mecha,13.0
1976,Sci-Fi,12.0
1976,Shounen,5.0
1976,Mystery,0.0
1976,School,1.0
1976,Space,0.0
1976,Super Power,0.0
1976,Magic,1.0
1976,Shoujo,1.0
1976,Cars,1.0
1976,Horror,1.0
1976,Martial Arts,0.0
1976,Parody,0.0
1976,Police,0.0
1976,Hentai,0.0
1976,Psychological,1.0
1976,Vampire,0.0
1976,Seinen,2.0
1976,Shounen Ai,0.0
1976,Game,0.0
1976,Yuri,0.0
1976,Thriller,0.0
1976,Josei,0.0
1976,Harem,0.0
1976,Shoujo Ai,0.0
1976,Yaoi,0.0
1977,Comedy,5.0
1977,Drama,11.0
1977,Kids,6.0
1977,Samurai,0.0
1977,Demons,0.0
1977,Fantasy,3.0
1977,Historical,8.0
1977,Adventure,8.0
1977,Romance,0.0
1977,Action,13.0
1977,Music,2.0
1977,Sports,7.0
1977,Military,3.0
1977,Slice of Life,3.0
1977,Supernatural,0.0
1977,Dementia,0.0
1977,Ecchi,0.0
1977,Mecha,11.0
1977,Sci-Fi,13.0
1977,Shounen,8.0
1977,Mystery,2.0
1977,School,1.0
1977,Space,2.0
1977,Super Power,1.0
1977,Magic,0.0
1977,Shoujo,3.0
1977,Cars,4.0
1977,Horror,0.0
1977,Martial Arts,0.0
1977,Parody,1.0
1977,Police,0.0
1977,Hentai,0.0
1977,Psychological,0.0
1977,Vampire,0.0
1977,Seinen,0.0
1977,Shounen Ai,0.0
1977,Game,0.0
1977,Yuri,0.0
1977,Thriller,0.0
1977,Josei,0.0
1977,Harem,0.0
1977,Shoujo Ai,0.0
1977,Yaoi,0.0
1978,Comedy,5.0
1978,Drama,17.0
1978,Kids,3.0
1978,Samurai,0.0
1978,Demons,0.0
1978,Fantasy,3.0
1978,Historical,5.0
1978,Adventure,20.0
1978,Romance,3.0
1978,Action,13.0
1978,Music,3.0
1978,Sports,2.0
1978,Military,2.0
1978,Slice of Life,4.0
1978,Supernatural,1.0
1978,Dementia,0.0
1978,Ecchi,0.0
1978,Mecha,7.0
1978,Sci-Fi,18.0
1978,Shounen,8.0
1978,Mystery,2.0
1978,School,2.0
1978,Space,8.0
1978,Super Power,1.0
1978,Magic,1.0
1978,Shoujo,5.0
1978,Cars,0.0
1978,Horror,0.0
1978,Martial Arts,0.0
1978,Parody,0.0
1978,Police,0.0
1978,Hentai,0.0
1978,Psychological,0.0
1978,Vampire,0.0
1978,Seinen,1.0
1978,Shounen Ai,0.0
1978,Game,0.0
1978,Yuri,0.0
1978,Thriller,0.0
1978,Josei,0.0
1978,Harem,0.0
1978,Shoujo Ai,0.0
1978,Yaoi,0.0
1979,Comedy,9.0
1979,Drama,24.0
1979,Kids,8.0
1979,Samurai,0.0
1979,Demons,2.0
1979,Fantasy,9.0
1979,Historical,12.0
1979,Adventure,28.0
1979,Romance,4.0
1979,Action,12.0
1979,Music,3.0
1979,Sports,6.0
1979,Military,3.0
1979,Slice of Life,3.0
1979,Supernatural,2.0
1979,Dementia,0.0
1979,Ecchi,0.0
1979,Mecha,6.0
1979,Sci-Fi,19.0
1979,Shounen,10.0
1979,Mystery,2.0
1979,School,2.0
1979,Space,7.0
1979,Super Power,2.0
1979,Magic,1.0
1979,Shoujo,5.0
1979,Cars,0.0
1979,Horror,0.0
1979,Martial Arts,0.0
1979,Parody,0.0
1979,Police,0.0
1979,Hentai,0.0
1979,Psychological,0.0
1979,Vampire,0.0
1979,Seinen,0.0
1979,Shounen Ai,0.0
1979,Game,0.0
1979,Yuri,0.0
1979,Thriller,0.0
1979,Josei,0.0
1979,Harem,0.0
1979,Shoujo Ai,0.0
1979,Yaoi,0.0
1980,Comedy,22.0
1980,Drama,17.0
1980,Kids,11.0
1980,Samurai,0.0
1980,Demons,1.0
1980,Fantasy,10.0
1980,Historical,12.0
1980,Adventure,23.0
1980,Romance,4.0
1980,Action,12.0
1980,Music,2.0
1980,Sports,7.0
1980,Military,2.0
1980,Slice of Life,8.0
1980,Supernatural,2.0
1980,Dementia,0.0
1980,Ecchi,1.0
1980,Mecha,7.0
1980,Sci-Fi,19.0
1980,Shounen,7.0
1980,Mystery,0.0
1980,School,0.0
1980,Space,10.0
1980,Super Power,1.0
1980,Magic,5.0
1980,Shoujo,5.0
1980,Cars,0.0
1980,Horror,2.0
1980,Martial Arts,0.0
1980,Parody,1.0
1980,Police,0.0
1980,Hentai,0.0
1980,Psychological,0.0
1980,Vampire,1.0
1980,Seinen,0.0
1980,Shounen Ai,0.0
1980,Game,0.0
1980,Yuri,0.0
1980,Thriller,0.0
1980,Josei,0.0
1980,Harem,0.0
1980,Shoujo Ai,0.0
1980,Yaoi,0.0
1981,Comedy,31.0
1981,Drama,23.0
1981,Kids,16.0
1981,Samurai,0.0
1981,Demons,1.0
1981,Fantasy,12.0
1981,Historical,13.0
1981,Adventure,26.0
1981,Romance,4.0
1981,Action,15.0
1981,Music,3.0
1981,Sports,5.0
1981,Military,3.0
1981,Slice of Life,13.0
1981,Supernatural,1.0
1981,Dementia,0.0
1981,Ecchi,2.0
1981,Mecha,12.0
1981,Sci-Fi,27.0
1981,Shounen,15.0
1981,Mystery,2.0
1981,School,2.0
1981,Space,10.0
1981,Super Power,0.0
1981,Magic,0.0
1981,Shoujo,4.0
1981,Cars,0.0
1981,Horror,2.0
1981,Martial Arts,2.0
1981,Parody,1.0
1981,Police,0.0
1981,Hentai,0.0
1981,Psychological,0.0
1981,Vampire,0.0
1981,Seinen,4.0
1981,Shounen Ai,1.0
1981,Game,0.0
1981,Yuri,0.0
1981,Thriller,0.0
1981,Josei,0.0
1981,Harem,0.0
1981,Shoujo Ai,0.0
1981,Yaoi,0.0
1982,Comedy,22.0
1982,Drama,20.0
1982,Kids,8.0
1982,Samurai,0.0
1982,Demons,0.0
1982,Fantasy,7.0
1982,Historical,11.0
1982,Adventure,26.0
1982,Romance,7.0
1982,Action,21.0
1982,Music,3.0
1982,Sports,5.0
1982,Military,5.0
1982,Slice of Life,12.0
1982,Supernatural,1.0
1982,Dementia,0.0
1982,Ecchi,0.0
1982,Mecha,17.0
1982,Sci-Fi,28.0
1982,Shounen,7.0
1982,Mystery,0.0
1982,School,2.0
1982,Space,14.0
1982,Super Power,0.0
1982,Magic,2.0
1982,Shoujo,5.0
1982,Cars,0.0
1982,Horror,2.0
1982,Martial Arts,2.0
1982,Parody,2.0
1982,Police,1.0
1982,Hentai,0.0
1982,Psychological,0.0
1982,Vampire,2.0
1982,Seinen,2.0
1982,Shounen Ai,1.0
1982,Game,1.0
1982,Yuri,0.0
1982,Thriller,0.0
1982,Josei,0.0
1982,Harem,0.0
1982,Shoujo Ai,0.0
1982,Yaoi,0.0
1983,Comedy,24.0
1983,Drama,11.0
1983,Kids,18.0
1983,Samurai,0.0
1983,Demons,0.0
1983,Fantasy,12.0
1983,Historical,6.0
1983,Adventure,26.0
1983,Romance,11.0
1983,Action,23.0
1983,Music,2.0
1983,Sports,9.0
1983,Military,5.0
1983,Slice of Life,3.0
1983,Supernatural,1.0
1983,Dementia,0.0
1983,Ecchi,0.0
1983,Mecha,18.0
1983,Sci-Fi,24.0
1983,Shounen,13.0
1983,Mystery,3.0
1983,School,7.0
1983,Space,5.0
1983,Super Power,4.0
1983,Magic,2.0
1983,Shoujo,4.0
1983,Cars,0.0
1983,Horror,0.0
1983,Martial Arts,1.0
1983,Parody,1.0
1983,Police,1.0
1983,Hentai,0.0
1983,Psychological,0.0
1983,Vampire,0.0
1983,Seinen,2.0
1983,Shounen Ai,1.0
1983,Game,0.0
1983,Yuri,0.0
1983,Thriller,0.0
1983,Josei,0.0
1983,Harem,0.0
1983,Shoujo Ai,0.0
1983,Yaoi,0.0
1984,Comedy,28.0
1984,Drama,13.0
1984,Kids,10.0
1984,Samurai,0.0
1984,Demons,0.0
1984,Fantasy,10.0
1984,Historical,6.0
1984,Adventure,25.0
1984,Romance,13.0
1984,Action,28.0
1984,Music,3.0
1984,Sports,10.0
1984,Military,2.0
1984,Slice of Life,6.0
1984,Supernatural,0.0
1984,Dementia,0.0
1984,Ecchi,0.0
1984,Mecha,14.0
1984,Sci-Fi,25.0
1984,Shounen,8.0
1984,Mystery,2.0
1984,School,5.0
1984,Space,4.0
1984,Super Power,4.0
1984,Magic,3.0
1984,Shoujo,6.0
1984,Cars,2.0
1984,Horror,0.0
1984,Martial Arts,2.0
1984,Parody,4.0
1984,Police,2.0
1984,Hentai,7.0
1984,Psychological,1.0
1984,Vampire,0.0
1984,Seinen,0.0
1984,Shounen Ai,0.0
1984,Game,0.0
1984,Yuri,1.0
1984,Thriller,0.0
1984,Josei,0.0
1984,Harem,0.0
1984,Shoujo Ai,0.0
1984,Yaoi,0.0
1985,Comedy,26.0
1985,Drama,19.0
1985,Kids,8.0
1985,Samurai,0.0
1985,Demons,1.0
1985,Fantasy,16.0
1985,Historical,5.0
1985,Adventure,28.0
1985,Romance,14.0
1985,Action,32.0
1985,Music,3.0
1985,Sports,9.0
1985,Military,8.0
1985,Slice of Life,7.0
1985,Supernatural,6.0
1985,Dementia,2.0
1985,Ecchi,2.0
1985,Mecha,17.0
1985,Sci-Fi,34.0
1985,Shounen,18.0
1985,Mystery,2.0
1985,School,4.0
1985,Space,8.0
1985,Super Power,2.0
1985,Magic,8.0
1985,Shoujo,8.0
1985,Cars,1.0
1985,Horror,2.0
1985,Martial Arts,1.0
1985,Parody,4.0
1985,Police,5.0
1985,Hentai,15.0
1985,Psychological,1.0
1985,Vampire,1.0
1985,Seinen,1.0
1985,Shounen Ai,0.0
1985,Game,0.0
1985,Yuri,1.0
1985,Thriller,0.0
1985,Josei,0.0
1985,Harem,0.0
1985,Shoujo Ai,0.0
1985,Yaoi,0.0
1986,Comedy,45.0
1986,Drama,27.0
1986,Kids,18.0
1986,Samurai,0.0
1986,Demons,2.0
1986,Fantasy,25.0
1986,Historical,9.0
1986,Adventure,37.0
1986,Romance,19.0
1986,Action,45.0
1986,Music,5.0
1986,Sports,13.0
1986,Military,6.0
1986,Slice of Life,7.0
1986,Supernatural,3.0
1986,Dementia,0.0
1986,Ecchi,3.0
1986,Mecha,13.0
1986,Sci-Fi,38.0
1986,Shounen,22.0
1986,Mystery,3.0
1986,School,5.0
1986,Space,10.0
1986,Super Power,8.0
1986,Magic,6.0
1986,Shoujo,14.0
1986,Cars,0.0
1986,Horror,7.0
1986,Martial Arts,1.0
1986,Parody,3.0
1986,Police,0.0
1986,Hentai,1.0
1986,Psychological,0.0
1986,Vampire,0.0
1986,Seinen,5.0
1986,Shounen Ai,0.0
1986,Game,0.0
1986,Yuri,0.0
1986,Thriller,1.0
